LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,linkCost
0,0,0,1,0,100,999
1,0,0,2,0,100,999
2,0,0,3,0,100,999
3,0,0,4,0,100,999
4,0,0,5,0,100,999
5,0,0,6,0,100,999
6,0,0,7,0,100,999
7,0,0,8,0,100,999
8,0,0,9,0,100,999
9,0,0,10,0,100,999
10,0,0,11,0,100,999
11,0,0,12,0,100,999
12,0,0,13,0,100,999
13,0,0,14,0,100,999
14,0,0,15,0,100,999
15,0,0,16,0,100,999
16,0,0,17,0,100,999
17,0,0,18,0,100,999
18,0,0,19,0,100,999
19,0,0,20,0,100,999
20,1,0,2,0,4,2
21,1,0,21,0,43,2
22,2,0,3,0,47,2
23,2,0,1,0,30,1
24,2,0,22,0,13,3
25,3,0,4,0,19,1
26,3,0,2,0,44,1
27,3,0,23,0,19,3
28,4,0,5,0,23,2
29,4,0,3,0,7,1
30,4,0,24,0,43,2
31,5,0,6,0,34,1
32,5,0,4,0,15,2
33,5,0,25,0,24,2
34,6,0,7,0,49,2
35,6,0,5,0,39,1
36,6,0,26,0,10,3
37,7,0,8,0,45,1
38,7,0,6,0,35,1
39,7,0,27,0,3,3
40,8,0,9,0,4,1
41,8,0,7,0,13,2
42,8,0,28,0,14,3
43,9,0,10,0,22,1
44,9,0,8,0,34,1
45,9,0,29,0,15,2
46,10,0,11,0,39,1
47,10,0,9,0,12,1
48,10,0,30,0,48,2
49,11,0,12,0,8,1
50,11,0,10,0,21,2
51,11,0,31,0,14,2
52,12,0,13,0,47,1
53,12,0,11,0,32,2
54,12,0,32,0,22,2
55,13,0,14,0,13,1
56,13,0,12,0,2,2
57,13,0,33,0,44,3
58,14,0,15,0,16,1
59,14,0,13,0,47,2
60,14,0,34,0,9,2
61,15,0,16,0,13,2
62,15,0,14,0,39,1
63,15,0,35,0,28,3
64,16,0,17,0,49,2
65,16,0,15,0,34,2
66,16,0,36,0,46,3
67,17,0,18,0,15,1
68,17,0,16,0,21,2
69,17,0,37,0,16,2
70,18,0,19,0,20,2
71,18,0,17,0,45,1
72,18,0,38,0,11,3
73,19,0,20,0,21,2
74,19,0,18,0,20,1
75,19,0,39,0,49,2
76,20,0,19,0,49,1
77,20,0,40,0,15,2
78,21,0,22,0,15,1
79,21,0,41,0,9,2
80,21,0,1,0,21,2
81,22,0,23,0,38,1
82,22,0,21,0,31,2
83,22,0,42,0,21,3
84,22,0,2,0,11,2
85,23,0,24,0,15,2
86,23,0,22,0,45,2
87,23,0,43,0,4,3
88,23,0,3,0,40,2
89,24,0,25,0,35,2
90,24,0,23,0,49,1
91,24,0,44,0,29,2
92,24,0,4,0,39,2
93,25,0,26,0,13,1
94,25,0,24,0,11,1
95,25,0,45,0,40,3
96,25,0,5,0,23,2
97,26,0,27,0,30,2
98,26,0,25,0,42,1
99,26,0,46,0,20,2
100,26,0,6,0,24,2
101,27,0,28,0,37,2
102,27,0,26,0,45,2
103,27,0,47,0,33,3
104,27,0,7,0,45,1
105,28,0,29,0,41,2
106,28,0,27,0,42,1
107,28,0,48,0,48,2
108,28,0,8,0,25,1
109,29,0,30,0,39,1
110,29,0,28,0,44,2
111,29,0,49,0,27,2
112,29,0,9,0,46,1
113,30,0,31,0,1,2
114,30,0,29,0,7,1
115,30,0,50,0,9,2
116,30,0,10,0,10,2
117,31,0,32,0,21,2
118,31,0,30,0,28,2
119,31,0,51,0,15,3
120,31,0,11,0,34,2
121,32,0,33,0,36,1
122,32,0,31,0,27,2
123,32,0,52,0,16,2
124,32,0,12,0,16,2
125,33,0,34,0,43,2
126,33,0,32,0,28,1
127,33,0,53,0,12,2
128,33,0,13,0,46,2
129,34,0,35,0,39,1
130,34,0,33,0,17,2
131,34,0,54,0,4,2
132,34,0,14,0,37,1
133,35,0,36,0,43,2
134,35,0,34,0,14,2
135,35,0,55,0,14,2
136,35,0,15,0,35,2
137,36,0,37,0,7,2
138,36,0,35,0,12,2
139,36,0,56,0,25,3
140,36,0,16,0,39,2
141,37,0,38,0,24,1
142,37,0,36,0,43,1
143,37,0,57,0,13,3
144,37,0,17,0,45,1
145,38,0,39,0,10,1
146,38,0,37,0,47,1
147,38,0,58,0,15,2
148,38,0,18,0,37,1
149,39,0,40,0,43,2
150,39,0,38,0,45,2
151,39,0,59,0,46,2
152,39,0,19,0,29,2
153,40,0,39,0,40,2
154,40,0,60,0,38,3
155,40,0,20,0,11,2
156,41,0,42,0,15,2
157,41,0,61,0,37,3
158,41,0,21,0,35,1
159,42,0,43,0,12,1
160,42,0,41,0,43,2
161,42,0,62,0,41,2
162,42,0,22,0,44,2
163,43,0,44,0,32,2
164,43,0,42,0,1,1
165,43,0,63,0,43,2
166,43,0,23,0,9,2
167,44,0,45,0,5,2
168,44,0,43,0,41,1
169,44,0,64,0,49,3
170,44,0,24,0,40,1
171,45,0,46,0,18,2
172,45,0,44,0,36,1
173,45,0,65,0,2,3
174,45,0,25,0,16,2
